,full_text,sentiment,emotion
471,"@lafm @lcvelez @darcyquinnr 
Con esta mafia en la @Registraduria y el riesgo que me ROBEN.
Exijo el derecho a tomar foto o hacer video de mi votación el día de las elecciones.
@ProcuraduraCol1 @FiscaliaCol @CNE_COLOMBIA",negative,fear
491,Ya se está fraguando y activando el aplazamiento de las elecciones del 29 de mayo y la señal del golpe de estado al futuro presidente de Colombia @petrogustavo https://t.co/8QAY3qoSZA,negative,sadness
353,"¿Qué pasa con policia, esmad y ejercito?, media colombia sitiada por paramilitares a 3 semanas de elecciones presidenciales y estos hptas nada, pero fueran estudiantes, niños mujeres embarazadas, ya le habían sacado los ojos, malparidos asesinos hptas @GaulaPolicia @COL_EJERCITO",negative,anger
451,"@roseupe24 @gestupra @PGN_COL @IvanDuque @FiscaliaCol Un robo a las elecciones, a favor de Petro, es casi una declaratoria de guerra civil y catástrofe, para todos. @CNE_COLOMBIA @Registraduria
@PGN_COL
@COMANDANTE_EJC @COL_EJERCITO @IvanDuque @mindefensa https://t.co/elAeUTvqhz",negative,sadness
286,"De Manera Contundente, Exigimos la #Renuncia del Registrador ALEXANDER VEGA por los graves delitos en Elecciones del pasado 13 Marzo 22.

El @CNE_COLOMBIA, @moecolombia y las Cortes deben actuar ya mismo para generar confianza y brindar Garantías, de lo Contrario serán COMPLICES https://t.co/dsjs8ijwYA",negative,anger
199,"En el Encuentro conocimos el Informe de Participación Política de las Mujeres en Elecciones 2022.

Nos complace ver que el @PartidoMIRA sigue siendo un referente de participación política real de la mujer en Colombia 🇨🇴 @carlos_guevara @Virguez @AnaPaolaAgudelo @aydeelizarazoc https://t.co/5D40b9TSAC",positive,joy
608,"@NoticiasCaracol Es el colmo que Petroñero salió a decir que las victimas les va a hacer falta la declaración de otoniel, que descarado si las victimas en colombia la ultrajan y a los delincuentes los ponen en el Senado tan siquiera yendo a elecciones y quería salvar a otoniel con el cuento",negative,anger
335,@Nata_Salud @Sandrag69 @AndresMejiaV ¡Hola Natalia! Te invitamos a descubrir tu #MatchPresidencial aquí: https://t.co/0E1tZKypTK,neutral,sadness
317,"Con esta ley, que se intentó modificar varias veces en anteriores contiendas, la intención principal era asegurar que las campañas electorales se llevaran a cabo en condiciones igualitarias y transparentes.

#Elecciones2022 #ColombiaDecide 
https://t.co/qRNy77hLm6",neutral,joy
225,"https://t.co/FxFKHi951T. @IvanDuque no respeta la constitución ni la ley, esto favorece mas campaña de @petrogustavo.",neutral,joy
328,"Como ustedes construyen escenarios y en dicen que en bolsa no se compra el pasado sino las expectativas futuras, me imagino que tenían en la baraja a USA titubeando 20 días antes de elecciones en Colombia.",neutral,sadness
77,@PGN_COL @moecolombia @Transparente1co @MinInterior @CNE_COLOMBIA @IvanDuque @mluciaramirez @FiscaliaCol 🔴🔴QUÉ ESTÁN ESPERANDO PARA ACTUAR???  HAY SUFICIENTES PRUEBAS DE FRAUDE EL 13 DE MARZO!!🆘NO HAY GARANTÍAS PARA LAS ELECCIONES PRESIDENCIALES EN COLOMBIA‼️@Almagro_OEA2015 https://t.co/zgcvhu5HSj,negative,anger
348,"El 29 de mayo, serán 
Las Elecciones en Colombia. https://t.co/k01o3i9ero",neutral,sadness
47,"¿Qué es la Ley de Garantías y por qué la Corte Constitucional tumbó su reforma?
https://t.co/ONIELKP4wg https://t.co/0KuEhWcVlz",neutral,fear
378,@JulianFMartinez @DNP_Colombia @aleboterob Estaban esperando el momento preciso. Las elecciones.,neutral,sadness
556,"#NarcotraFICO se tomó a Colombia para impedir las elecciones 2022/2026

https://t.co/oa14iGRkwJ https://t.co/1bUQEGwhWh",negative,anger
221,"¿Enserio?, Es que en Colombia no hay democracia ahora no puede un conservador apoyar a @petrogustavo ¿o que pasa?
https://t.co/ZCVgxM4Kti",negative,anger
408,"Eso le pasa a @sergio_fajardo
por coqueteos con el viejito populista y ""presuntamente"" corrupto..  
https://t.co/O4oszWzKLW",negative,sadness
603,"🇨🇴 Te presentamos las propuestas #TIC de los candidatos presidenciales en #Colombia 🌐👇
https://t.co/C1jM1OxDRp",neutral,joy
198,"@GUSMALDONADOS @olgamariaruiza2 Peor aun, Tribunal niega medida cautelar de suspensión del Registrador considerando q en las elecciones de 13-M no hubo fraude...

Estamos llevaos del putas!!!

https://t.co/4TW1rz7IU5",negative,anger
510,"@lut_gonzalez @SoyAlejoGomez @Diegolizarazol @petrogustavo @sergio_fajardo Exacto, con gente como fajardo que solo le importan sus propios intereses la que resulta quemada es colombia, o mire como nos fue con Duque.

Por eso digo que desde el 2018 esta quemado para estas elecciones, el pueblo no olvida.",negative,sadness
403,"@vechajol @fredyparada90 @petrogustavo @FicoGutierrez @Rodrigo_LaraS El régimen no permite a alguien diferente les quite el poder, en las elecciones pasadas le robaron las elecciones, pobre Colombia en manos de MATARIFE",negative,sadness
476,"El robo de las elecciones ya está consumado

@petrogustavo #PactoDeLaPicota frentes judiciales @asonaloficial @Registraduria @CNE_COLOMBIA @fecode tienen todo listo 

https://t.co/mCQRwNyUGS",negative,fear
265,Se nos robaran las elecciones en Colombia.,negative,fear
164,"#ColombiaDecide | Gustavo Petro contó con gran afluencia en la plaza Alfonso López, en Valledupar. Por más de una hora el candidato del Pacto Histórico expuso sus propuestas y compartió con algunos de sus simpatizantes. Más en https://t.co/0Rr4ts0rOv https://t.co/iKv6rxoH7m",neutral,joy
42,"@magally_zapata Apoyo esa idea no podemos quedarnos quejadonos en Twitter mientras el registrador la izquierda esperan para robarse las elecciones Colombia, merece unas elecciones justas @PGN_COL moviliccemonos a las diferentes registraduria hasta q renuncie  registrador",negative,anger
624,"#QuienRespondePor la plata que regalaron en contratos escudándose en ""beneficiar a la Colombia profunda"" durante las elecciones? La misma Colombia a la que @karenabudi dejó sin conectividad. Quién responde por los 70 mil millones? No olvidemos nunca esta cifra.",negative,anger
54,"fallas que encontró  @PGN_COL en elecciones a Congreso https://t.co/6dpBhQIKtW y a pesar de todo los aliados de Petro.. Tibisay Lucena C @CNE_COLOMBIA @Doris_MendezC son tan descarados en afirmar que Las elecciones de congreso fueron transparentes , nos van a robar de nuevo",negative,anger
622,"En los consulados de Colombia en el exterior se adelantan las pruebas de funcionalidad para las elecciones de presidente y vicepresidente de la república. En el país, la Registraduría Nacional alista los simulacros para los comicios del 29 de mayo.

#GarantesDeLaDemocracia https://t.co/7NOQaPod0z",neutral,joy
533,"Colombia depende de renuncia/destitución de Alexander Vega de @Registraduria, y de auditoría imparcial que contrate @CNE_COLOMBIA (que lo dudo), fraude ocurrido en pasadas elecciones es de registrarlo en historia de Colombia, estas 2 instituciones dejan mucho que pensar.",negative,fear
245,"@WRadioColombia @ernestomaciast Este burro hablando de orejas, si el pacto histórico no actúa a tiempo se roban las elecciones, usted pertenece a la organización más criminal y corrupta que tiene Colombia.",negative,anger
101,"La diferencia entre las elecciones de Venezuela 1999 y Colombia 2022, es que en Colombia ya ""vimos el futuro"".

En el momento en que el socialismo llegue al poder, el empresario se va del país.

El empobrecimiento del país será a mayores velocidades.",negative,anger
116,@CARLOSFMEJIA @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Deberían hacer traslados de los REGISTRADORES  REGIONALES LOCALES . Evitar que se queden en los mismos sitios de las elecciones para congreso y consulta.,neutral,anger
402,"@ignaziololo1 QUE EL MUNDO CONOZCA LO QUE HACEN PARA MANTENER A LOS MIEMBROSS DEL NOM GOBERNANDO, OJO COLOMBIA QUE TIENE LA MISMA RECETA PARA LAS ELECCIONES DE  MAYO, VAN A QUERER DAR COMO GANADOR AL CANDIDATO DE LA IZQUIERDA, LO MISMO QUE HICIERON EN ELECCIONES PARA SENADORES.",negative,sadness
362,La. Justicia en colombia es una mierda. El registrador va a torcer las elecciones. Donde esta el presidente par aq suspendan. Retiren del cargo a ese perro https://t.co/l3ofo0FE2l,negative,anger
433,"Mira esa mierda, osea va a unir Venezuela con colombia el Castrochavismo ""Restableceremos las relaciones diplomáticas y consulares con la República de Venezuela"": Petro https://t.co/nBJ4S67fpK",negative,fear
555,"Las mayorías gobiernistas en el Congreso sabian que modificar la Ley de Garantías era contrario a la Constitución, aún así aprobaron modificarla para meter billones de pesos del presupuesto público a elecciones a través de convenios interadministrativos.

https://t.co/GysrfVSBSo",negative,anger
309,Colombia | Petro anuncia que si gana restablecerá las relaciones diplomáticas y consulares con Venezuela @InfoNodal https://t.co/voHsTypdi3,neutral,joy
568,"@CARLOSFMEJIA @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA ¿Fraude?
Buscan fraude donde no lo hay 
A lo Donald Trump
¿Que es lo que vienes?
¿Los borregos burribistas asaltando al congreso si pierden las elecciones?",negative,fear
623,"@lafm tremendo informe de la posible corrupción en el fraude del pasado 13 de marzo a la Colombia humana le asignaron 24 mil jurados que si votaron 2 veces cada uno significaría el robo más grande en Colombia, y el registrador intento quitar la huella y la firma de las elecciones",positive,joy
616,"Cerca de 3 mil jurados de votación de la Registraduría están inhabilitados. 

La indagación fue adelantada por la Procuraduría ante las primarias de las elecciones presidenciales de Colombia. 
https://t.co/DrcoKxOTPs",neutral,sadness
355,"@LEO06076235 @waldoalarconho1 @CNE_COLOMBIA @Registraduria @PGN_COL @MiguelA00036444 @PAME3_02F @marco_caldono @HdoPinillaPatin @mariubenoit @Andres_S_Co Cómo quiera que sea van a colocar al delincuente ese, robándose las elecciones de una manera bien descarada cómo hicieron en Chile y en Perú. https://t.co/SdnOWbygg1",negative,fear
340,"@FicoGutierrez @DANE_Colombia Gracias a @IvanDuque y ud que toma su legado, si Locombia  lo elige estamos condenados a lo mismo, verdad que tienen platica pa robarse ñas elecciones... hdspm!!",negative,anger
445,"#QuienRespondePor
Queman carro de @UNALOficial Universidad Nacional en Santa Fe de Antioquia. El @COL_EJERCITO y la @PoliciaColombia Se escondieron no Actúan Parece ser el excenario para una Guerra Civil y así evitar Elecciones Presidenciales en Colombia @bbcmundo https://t.co/SWEo3DvigS",negative,joy
475,"Petro dice que las elecciones se ganan con los jurados, el pueblo es lo de menos para los comunistas.
Los que cuentan los votos deciden presidente en Colombia, pasamos a ser un estado fallido desde que Santos entregó el país al terrorismo.",negative,fear
384,#ParoArmado q afecta a Colombia en estos momentos es el abre bocas de lo q se viene con la lacra de Petro cuando pierda las elecciones.,negative,sadness
315,"Qué tal el robo de elecciones parlamentarias,gobierno y entes del estado callan,Con complicidad,⁦⁦@infopresidencia⁩ ⁦@FiscaliaCol⁩ ⁦@PGN_COL⁩ ⁦@CGR_Colombia⁩ ⁦@DEAHQ⁩ ⁦@USEmbassyBogota⁩ ⁦⁦⁦@CDemocraticoCo⁩ https://t.co/temZuQMkkd",negative,anger
417,@ozuismysenpai Pillá https://t.co/fnZFeKA3fz,neutral,fear
229,"@NilsonJavierB @CNE_COLOMBIA @moecolombia @DELAESPRIELLAE @AndresPastrana_ @PalomaValenciaL @RevistaSemana @CConstitucional @CorteSupremaJ @DefensoriaCol @USEmbassyBogota @felipesancheztv @consejodeestado NO IMPORTA que salgamos a votar 20 millones por @FicoGutierrez ,El registrador ""Tibisay VEGA"" y el @CNE_COLOMBIA al servicio de las 2 Prostitutas de la Justicia,""La suprema y La constitucional,se van a robar las elecciones a favor de ""PETRO"" ya se robaron las parlamentarias OJO!!",negative,anger
305,"No hay nada escrito hasta que esté mísero no salga de ahí, se sepa que títere van a poner y quién controlará elecciones y a los comunistas @CNE_COLOMBIA @fecode jurados y @moecolombia que no sirve para..........garante pero de los comunistas apátridas. https://t.co/BKqSY6slHN",negative,fear
140,"Uds. ya hicieron su match presidencial ? 

Me sorprende la similitud de propuestas y la identidad complementaria que se establece entre un candidato y otro. 

| EL ESPECTADOR https://t.co/XdpMkeDnRM",neutral,joy
258,"#Video ¿Cuántos votos necesitaron Duque y Petro para ir a segunda vuelta en 2018?

https://t.co/aS2FPlEMss https://t.co/QeJ0A1fnBe",neutral,joy
56,"@LevyRincon INFAME AUN MAS ES: Aprovechar esta imagen para recordarle a Colombia el miedo y terror que produce la guerrilla. Aunque hoy día estos grupos criminales fueron superados y reemplazados por El uribismo, el  Clan del Golfo  y otros.
Siempre sucede unas semanas antes de elecciones.",negative,fear
516,Willian Malkun ganó elecciones a rectoría de la UniCartagena https://t.co/MDWRzjblpu #CartagenadeIndias #Bolívar #Universidadespúblicas #Colombia https://t.co/6u4RQyNBKj,neutral,joy
371,"Se aplica para las elecciones en Colombia. Si no, miren la hinchada del marxista borracho. https://t.co/74BLE9t913",negative,fear
462,"@lcvelez #ElRiesgoEs que TibisayVega en la @Registraduria y @CNE_COLOMBIA vayan a robarse las elecciones nuevamente y que @IvanDuque, @FiscaliaCol y @PGN_COL no hagan  un 🍑",negative,sadness
32,Cuando son las elecciones en colombia ?,neutral,joy
505,"Senador da por sentado que se comete un flagrante  fraude en algo tan crítico para el futuro de Colombia como las elecciones del Congreso y no se puede hacer nada? Solo están ustedes para hablar legislar No deben dignificar, hacer respetar el Legislativo y defender la PatriaO NO? https://t.co/9beqop9fPU",negative,sadness
60,"El paro armado está hecho bajo la excusa de la extradición de Otoniel, esto creo más que todo es para meter miedo en la cercanía de las elecciones presidenciales, no sé a que candidato perjudicaría más? 
Pero volvimos a las épocas muy oscuras de la guerra en Colombia.",negative,fear
275,@lcvelez #ElRiesgoEs sin lugar a ninguna duda @Registraduria y el @CNE_COLOMBIA se van a robar las elecciones,negative,anger
530,"@lcvelez El mayor riesgo en las elecciones está en la misma  @Registraduria el @CNE_COLOMBIA los jurados, los supuestos delegados internacionales  que trajeron a favor de ellos, y de remate la misma Registraduria descarada haciéndole campaña a los que ofrecen el supuesto cambio 🤦🏻‍♀️ https://t.co/Xghmj77P1S",negative,sadness
580,"@marthaperaltae @Diego_Molano ""...coalición más grande del Congreso y la más votada en la historia de Colombia..."", ¡el ROBO mas grande de la historia de Colombia! querrá decir. Nos robaron el plebiscito y no hicimos nada, ¿vamos a permitir que nos roben éstas elecciones?
https://t.co/9vi3UmzfK2",negative,sadness
280,"Se acerca el día de las elecciones en #Colombia y como @petrogustavo ""El cacas"" sabe que no va pa'l baile entonces comienza a incendiar el país...",negative,anger
426,"@CIA @CorteIDH los grupos terroristas al servicio del NARCOTRAFICO en conjunto con el GOBIERNO DE COLOMBIA gestor de un NARCOGOBIERNO, atentan y violan todos los DDHH con una impunidad absoluta.
Vienen elecciones, y como perdieron credibilidad, siembran terror.
#SOSColombiaDDHH",negative,sadness
136,"El candidato a la Presidencia favorito de #Colombia, #GustavoPetro anunció este viernes que retomará las relaciones diplomáticas con #Venezuela si gana las elecciones y por lo tanto reconocerá al legítimo gobierno del presidente #NicolásMaduro. 

#Nicaragua https://t.co/ZLhSABBjNj",neutral,joy
227,Exigir elecciones limpias. No más fraude comunista y globalista. Yo denuncio el fraude que ya pasó y el que viene. Salvemos a Colombia. #GomezPresidente22-26 @MovSalvacionNal @jflafaurie @Enrique_GomezM @CarlosACuartasQ @MariaHerreraMe @isabelcuervo @valenciajorgea @LChileuitt https://t.co/1vslgRr5PC,negative,sadness
383,"Ya está disponible la entrevista que le hice a mi amigo Agustín Laje sobre las elecciones en Colombia. No se lo pierdan. 
@AgustinLaje
 https://t.co/FeuVfOt4bZ",neutral,joy
325,"@petrogustavo Gustavo usted no será presidente .
Tenés la maldición de ser otro líder político que pierde las elecciones y de tanto insistir nunca ganará.

La presidencia de Colombia se gana con la decisión de un pueblo ungido por el sagrado corazón , libres de convicción y trabajo constante.",negative,anger
487,"@MONYRODRIGUEZOF por que no pide la renuncia del registrador después del fraude que cometió en las elecciones? o por que no pide la renuncia del KK’s frente a las visitas de la picota, compra de votos o infiltraciones de la campaña? Celebra usted la corrupción y ataca quienes defienden Colombia",negative,sadness
240,"Colombia tiene hoy 2 amenazas públicas q @IvanDuque @Diego_Molano y @FuerzasMilCol NO PUEDEN IGNORAR.
1)El Clan del Golfo y sus testaferros políticos y mediáticos incendiando el país en las carreteras y en las redes
2)PETRO anunciando el ISIS COLOMBIANO si pierde las elecciones",negative,fear
244,#ColombiaDecide Candidatos presidenciales explican cómo combatirían la alta inflación en Colombia https://t.co/ah4JhNjfpf,neutral,anger
61,"@EliorCymbler @marwhite01 @PalomaValenciaL @MariaFdaCabal @RafaNietoLoaiza El Hampón @Registraduria sigue adelante con su proyecto de robarnos Las elecciones presidenciales a favor de Petro, No podemos confiar en @CNE_COLOMBIA @Doris_MendezC pese a encontrar fraude en elecciones de congreso han manifestado que fueron transparentes, votar 2 veces legal?",negative,anger
182,"No nos estamos cuenta que el tal paro armado del Golfo es patrocinado y en mancuerna con el @PactoHistorico y nos están AVISANDO lo que le espera a Colombia si el GUERRILLERO ASESINO EXTORSIONADOR SECUESTRADOR Y CORRUPTO IFUEPUTA NO gana las Elecciones,DIOS protejenos..",negative,fear
419,"@RICHENAO El @PactoHistorico de @petrogustavo , a @CNE_COLOMBIA @Doris_MendezC jamás los tendría en Cuenta cómo jurados o vigilantes en unas elecciones",negative,fear
135,"#ColombiaMiElección Bajo el lema: “¡Liberemos a Colombia de las maquinarias y la corrupción!”, la aspirante a la presidencia, Ingrid Betancourt, presentó las líneas estratégicas del plan de gobierno.

https://t.co/j8H8rcwrmW",neutral,anger
303,"@AlvaroUribeVel Terrorismo es lo que ud @AlvaroUribeVel ha sembrado en Colombia.
Desde su ascenso como mafioso hasta comprar dos elecciones como presidente.
Eso sí es verdadero terror
6402 recuerdelo esas veces hasta que le llegue la hora de la justicia.",negative,anger
405,Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia #TalCual #ClaroyRaspao #AmigosDeNuevo https://t.co/jlVNjUzyVg,negative,anger
238,"#Recomendado ¿Qué es la #LeyDeGarantias? 
...Con esto se les impedía a gobernadores, alcaldes y otros funcionarios retomar obras de infraestructura que quedaron detenidas o que ni siquiera se alcanzaron a poner en marcha... 

Leer más aquí: https://t.co/kZU2UYoPaF",neutral,sadness
607,"@petrogustavo sus narco amigos vándalos están amenazando a los habitantes de Córdoba y Choco.
Colombianos si queremos salvar a Colombia de estos vándalos asesinos, debemos todos unirnos y en la elecciones derrotar definitivamente al peligro social llamado
PETRO EL MADURISTA",negative,anger
346,"Tanto la inclusión de la segunda vuelta como la apertura del sistema político a más partidos hizo que el tarjetón se poblara de casi una decena de candidatos por proceso. 

#ContenidoPremiumEE #Elecciones2022 
https://t.co/tVxPTMLkC2",negative,sadness
375,"https://t.co/XgHuyrM1ZI 
#ElRiesgoEs QUE SE EXTIENDA EL #ParoArmado DE PETRO HASTA LAS ELECCIONES PARA EVITAR QUE COLOMBIA VOTE CONTRA PETRO

PERO, EL PARO ES DEL CLAN DEL GOLFO - OTONIEL

...

CLAN DEL GOLFO TRABAJA PAR EL CÁRTEL NARCOTERRORISTA FARC omunes

OSEA SI ES DE PETRO!",negative,joy
586,"Hace 4 años el mundo destacaba que en Colombia transcurrían las elecciones más pacificas en medio siglo. Hoy tenemos un candidato amenazado, un presidente y el comandante del ejército controvirtiendo en público con ese candidato y un paro armado en algunas regiones. Retrocedimos",negative,sadness
592,"#presidente duque y congresistas q aprobaron tumbar ley garantías🇨🇴durante elecciones, deben renunciar Ya! @PGN_COL @FiscaliaCol @DefensoriaCol @CGR_Colombia ojo cuanto dinero se va perder erario público,se robaron para politiquería....justicia ya, q renuncien ya! https://t.co/O7Y6YrxYVI",negative,anger
163,"@petrogustavo #pactopicota nos más terrorismo Gustavo! no más asesinatos están acabando con Colombia, no sigan amenazando a las personas por el voto.
Las elecciones se ganan con propuestas reales, no con sangre.",negative,sadness
329,La izquierda se dedicó A proteger cuanto criminal aparezca. Sí la izquierda extrema como la de Petro Gana Las elecciones será la criminalidad la que gobierne A colombia desde ése momento.,neutral,joy
55,".@odonnellmaria y @ertenembaum entrevistan a Francia Márquez, candidata a vicepresidenta en la fórmula de Gustavo Petro para las elecciones presidenciales de Colombia. La cita, este sábado a las 9 P.M. (Miami), 10 P.M. (Buenos Aires) en #Conecta2 https://t.co/oB0KwVMmkn",neutral,joy
69,"@Soylaauraaa @richiparedesh Dios que angustia. Ojalá alguien haga algo. Que impotencia. Si quieren que se queden con las elecciones, pero que dejen a Colombia en paz.",negative,anger
460,Procuraduría alerta que 2.925 jurados de votación están inhabilitados para elecciones Colombia via @ElColombiano https://t.co/lCdwAtuKoM,negative,anger
143,"Estas elecciones hicieron una radiografía de todos los problemas fuertes de Colombia: La violencia, el desconocimiento de la constitución, la corrupción, el afán del gobierno de turno por evitar que les saquen los trapitos al sol, la poca ética de los medios, la ignorancia.",negative,anger
347,@mindefensa @infopresidencia @PoliciaColombia @FuerzaAereaCol @IvanDuque @FuerzasMilCol @GobDeBolivar @GobCordoba_ @GobSucre si se van a reunir  con  sus amigos aliados del clan del golfo para mirar como da;an las elecciones para este 29 de mayo eso es lo único que hace este NARCOGOBIERNO FAVORECER A PARAMILITARES Y LAS MAFIAS EN COLOMBIA,negative,fear
590,No hay papel higiénico que alcance pa limpiar tanta cagada de éste gobierno https://t.co/c9SiTk78t1,negative,anger
148,@CARLOSFMEJIA @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Las elecciones a @SenadoGovCo SE DEBER REPETIR…,neutral,anger
174,"#ColombiaDecide | Sergio Fajardo avanza en su campaña política desde Boyacá, allí se reencontró con Carlos Amaya y aprovechó para hablar de la importancia de la minería en el país pero con una transformación desde el ámbito social. Más en https://t.co/0Rr4ts0rOv https://t.co/341nWKZGkR",neutral,joy
279,@Diego_Molano @COL_EJERCITO @mindefensa @ArmadaColombia @FuerzaAereaCol @DirectorPolicia @FuerzasMilCol @IvanDuque @infopresidencia NARCOPARAURIBISMO GENOCIDA OPERANDO SINIESTRAMENTE EN LLAVE CON EL CLAN DEL GOLFO PARA METER MIEDO A COLOMBIA Y ROBARSE LAS ELECCIONES DEL 29 DE MAYO.,negative,anger
72,"@FicoGutierrez La guajira solo es parte de Colombia en época de elecciones solamente 
Cuando llegan al poder ni se acuerdan",negative,anger
376,"""El uribismo intenta en una carrera contrarreloj sacar adelante en el Congreso una reforma de la ley de traspaso de poder para impedir a la izquierda acceder a información clasificada de seguridad nacional en el caso de llegar al poder"" https://t.co/Uy0NoJrcev vía @elsaltodiario",negative,sadness
177,"#LoMásLeído en Política: Los votos que se necesitan para ganar la Presidencia en la primera vuelta. https://t.co/0bFRvQvtBG

#Elecciones2022 https://t.co/s1wTYyxS4d",neutral,joy
465,Lo he analizado toda la mañana y verdaderamente la época de elecciones en Colombia es TERRORÍFICA.,negative,fear
500,"Sin importar la orilla política en la que se esté, es preciso reconocer que Álvaro Uribe ha sido el que les dio forma a los últimos 20 años de la política colombiana. 

#ContenidoPremiumEE #Elecciones2022 
https://t.co/tVxPTMLkC2",neutral,anger
609,"Con la extradición de Otoniel, se llevaron un posible muy apoyado candidato a la Presidencia de Colombia en las próximas elecciones.",negative,anger
84,@JulianFMartinez @IvanDuque @DNP_Colombia Por ahí escuché que no van a comprar votos sino que que van a pagar por retener las cédulas hasta después de las elecciones,negative,anger
4,"#OtraPregunta 
""Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia""...
Esto no pinta nada bien... y si además gana Lula en Brasil...
¿Esto como que va para largo? https://t.co/wpQsl5KoRe",negative,fear
293,"Alertan que miles de jurados de votación están inhabilitados para estar en las elecciones a Presidente. La idoneidad de esos delincuentes no existe, toca inhabilitarlos y anular las mesas donde estuvieron y que se evidenció el fraude. ⁦@PGN_COL⁩  https://t.co/UcAISdFd05",negative,fear
308,"¿No sabe por quién votar en las elecciones presidenciales?  En el #MatchPresidencial descubrirá su candidato ideal. Es fácil y divertido. La novedosa herramienta digital fue creada por @elespectador @fundacionFESCOL y @cifrasyconcepto  Pruébela aquí: 
https://t.co/HuTnXqvL5Q https://t.co/DYo7xuBM9v",neutral,joy
480,@CARLOSFMEJIA @gabriel_donado @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA El pueblo colombiano debería pararse la raya y exigirle al gobierno q hasta q no sé garantice imparcialidad en la registradurías no se efectuarán elecciones es mejor esperar unos días unos meses y no un régimen esclavizante d por vida con el dolor de q fue un fraude de traidores https://t.co/u0MehMoPjA,negative,fear
466,@Abogado_JorgeEH @dica7810 @Jesus74502271 @FicoGutierrez ¿En qué país vive?¿Habla de las elecciones en Colombia?,neutral,sadness
461,"#Política #Colombia | Uno de los vehículos portaba en su parabrisas un distintivo que lo identificaba como parte de la Alcaldía de Medellín.
https://t.co/LDYchqsr08",neutral,fear
330,"A 23 días de elecciones el Registrador Nacional un corrupto pegado y atornillado al poder, con este tipo que Colombia desconfía es seguro que nos van a robar las elecciones @Registraduria @CNE_COLOMBIA @moecolombia @IvanDuque presidente líbrenos de esta plaga la @PGN_COL no pudo",negative,fear
550,"@MariaFdaCabal Fuera ""Indra"" de Colombia 🇨🇴 ha participado en el desarrollo de elecciones en  Noruega, Francia, Eslovenia, Portugal, Italia, Estados Unidos, Argentina,Bolivia Angola,Argentina, Colombia entre otros, ofreciendo todo tipo de servicios electorales pero a favor de la izquierda 👈",negative,anger
36,"@Lucho_Matto @JulianFMartinez @IvanDuque @DNP_Colombia que van a retener cedulas de trabajadores hasta despues de las elecciones. Suplantacion de identidad.
Propongo: ordenar a Los jurados que tienen que preguntar al votante la fecha de nacimiento y numero de cedula.
si no se la saben toca ver si son los dueños reales de esa cedula.",neutral,anger
456,Colombia no se merece otras elecciones con este registrador. https://t.co/rO1GcxxYzi,negative,sadness
396,"@NoticiasCaracol @AlvaroUribeVel el promotor del paramilitarismo en Colombia, se quiere lavar las manos? Como van perdiendo las elecciones, acuden a infundir miedo y muerte, para vender ""paz"". La misma estrategia de siempre. Si hay un Dios, que le de una lección a este ser deplorable.",negative,anger
386,Procuraduría alerta que 2.925 jurados de votación están inhabilitados para elecciones Colombia via @ElColombiano https://t.co/i62hR3wv5r,neutral,fear
587,"@fdbedout @NoticiasCaracol Ojala y no pase, pero si petro gana las elecciones y vuelve mier...al país, las personas como usted, tengan la dignidad de reconocer el error y se auto destierren de Colombia!!!",negative,anger
322,"Duque resultó el personaje mas inútil y desvergonzado de la Historia de Colombia, y está tan caído que en estos 20 días que faltan pa elecciones, lo mas seguro es que el CD pase a la ""oposición"" y Uribe diga que no lo conoce ni ha tenido tratos con el ni por interpuesta persona.",negative,joy
96,¡TOMA NOTA! La violencia del conflicto armado en Colombia resurge antes de las elecciones https://t.co/fPOo1Fwjq7,negative,sadness
270,Los mapas de cada una de las elecciones desde 1994 hasta 2018 también son una muestra del debilitamiento del sistema partidista y el paso a un caudillismo que hasta los pasados comicios fue dominado por la figura de @AlvaroUribeVel. Puede verlos aquí. https://t.co/tVxPTMLkC2,negative,fear
3,Petro ahora es el Capitán América o mejor dicho el Capitán Colombia de ganar las elecciones. No soltara el escudo ni para dormir 😂 https://t.co/k56Dv7id1J,negative,joy
110,Parece que Petro quiere incendiar a Colombia antes de las elecciones!,negative,fear
216,"ULTIMA HORA:

Con la extradición de alias Otoniel, se acaba el narcotráfico en Colombia.

Nadie más enviaba coca a EEUU, no tenía aliados políticos, no tenía impacto en las elecciones actuales. Gracias diosito. https://t.co/TIREQ7moYf",negative,anger
431,"¡Viva Petro!
Colombia | Petro anuncia que si gana restablecerá las relaciones diplomáticas y consulares con Venezuela @InfoNodal https://t.co/VjYoQsWoY1",neutral,joy
152,"El 29 de mayo hay elecciones presidenciales en Colombia.
Gustavo Petro, candidato de izquierda, va primero en las encuestas y debe dar sus discursos con chaleco antibalas y rodeado de escudos. Las parapoliciales y del narco quieren asesinarlo. Ya asesinaron a muchos dirigentes. https://t.co/Q7Z4r155OO",negative,anger
